,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation,CustomerID
488,1,Small Business,Male,Deluxe,Married,Manager,200491
489,0,Salaried,Female,Super Deluxe,Divorced,AVP,200492
490,0,Salaried,Female,Deluxe,Single,Manager,200493
491,0,Large Business,Female,Basic,Married,Executive,200494
492,0,Small Business,Male,Basic,Married,Executive,200495
493,0,Large Business,Male,Basic,Single,Executive,200496
494,0,Salaried,Male,King,Divorced,VP,200497
495,0,Small Business,Male,Basic,Divorced,Executive,200498
496,0,Small Business,Male,Deluxe,Married,Manager,200499
497,0,Salaried,Female,Deluxe,Divorced,Manager,200500
498,1,Small Business,Female,Basic,Married,Executive,200501
499,0,Small Business,Female,Deluxe,Unmarried,Manager,200502
500,0,Salaried,Male,Basic,Divorced,Executive,200503
501,1,Salaried,Female,Deluxe,Divorced,Manager,200504
502,0,Salaried,Female,Basic,Divorced,Executive,200505
503,0,Salaried,Male,Standard,Divorced,Senior Manager,200506
504,0,Small Business,Female,Deluxe,Divorced,Manager,200507
505,0,Salaried,Male,Deluxe,Unmarried,Manager,200508
506,1,Salaried,Male,Deluxe,Married,Manager,200509
507,0,Small Business,Male,Standard,Divorced,Senior Manager,200510
508,0,Small Business,Male,Deluxe,Married,Manager,200511
509,0,Small Business,Male,Basic,Single,Executive,200512
510,0,Small Business,Male,Basic,Single,Executive,200513
511,1,Salaried,Male,Basic,Single,Executive,200514
512,1,Salaried,Male,Basic,Divorced,Executive,200515
513,0,Small Business,Male,Basic,Divorced,Executive,200516
514,0,Salaried,Male,Deluxe,Divorced,Manager,200517
515,0,Small Business,Female,Deluxe,Single,Manager,200518
516,1,Salaried,Male,Basic,Married,Executive,200519
517,0,Small Business,Male,Deluxe,Divorced,Manager,200520
518,1,Small Business,Female,Deluxe,Married,Manager,200521
519,0,Salaried,Male,Basic,Single,Executive,200522
520,0,Small Business,Male,Basic,Divorced,Executive,200523
521,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,200524
522,0,Salaried,Female,Deluxe,Single,Manager,200525
523,0,Large Business,Female,Deluxe,Single,Manager,200526
524,0,Small Business,Male,Deluxe,Single,Manager,200527
525,1,Large Business,Male,Deluxe,Divorced,Manager,200528
526,0,Salaried,Female,Deluxe,Unmarried,Manager,200529
527,0,Salaried,Female,Standard,Divorced,Senior Manager,200530
528,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,200531
529,0,Small Business,Male,Deluxe,Single,Manager,200532
530,1,Salaried,Male,Standard,Divorced,Senior Manager,200533
531,0,Salaried,Male,Super Deluxe,Divorced,AVP,200534
532,0,Salaried,Male,King,Married,VP,200535
533,0,Small Business,Male,Deluxe,Single,Manager,200536
534,1,Salaried,Male,Standard,Married,Senior Manager,200537
535,0,Salaried,Male,King,Divorced,VP,200538
536,0,Small Business,Male,Basic,Divorced,Executive,200539
537,0,Salaried,Female,Basic,Single,Executive,200540
538,1,Salaried,Female,Standard,Divorced,Senior Manager,200541
539,0,Salaried,Female,Standard,Unmarried,Senior Manager,200542
540,1,Small Business,Male,Basic,Single,Executive,200543
541,1,Small Business,Female,Super Deluxe,Married,AVP,200544
542,0,Small Business,Male,Deluxe,Married,Manager,200545
543,0,Salaried,Male,Basic,Single,Executive,200546
544,1,Small Business,Male,Basic,Married,Executive,200547
545,1,Salaried,Male,Deluxe,Divorced,Manager,200548
546,0,Small Business,Female,Deluxe,Single,Manager,200549
547,0,Small Business,Male,Basic,Divorced,Executive,200550
548,0,Salaried,Female,Deluxe,Divorced,Manager,200551
549,0,Small Business,Male,Super Deluxe,Divorced,AVP,200552
550,0,Small Business,Female,Basic,Single,Executive,200553
551,0,Small Business,Female,Deluxe,Unmarried,Manager,200554
552,0,Small Business,Male,Basic,Married,Executive,200555
553,0,Salaried,Male,Deluxe,Single,Manager,200556
554,1,Salaried,Female,Deluxe,Married,Manager,200557
555,1,Salaried,Male,Deluxe,Divorced,Manager,200558
556,0,Small Business,Male,Basic,Divorced,Executive,200559
557,0,Salaried,Female,Deluxe,Married,Manager,200560
558,0,Small Business,Male,Super Deluxe,Divorced,AVP,200561
559,0,Salaried,Male,Basic,Single,Executive,200562
560,0,Small Business,Female,Deluxe,Single,Manager,200563
561,0,Large Business,Male,Deluxe,Unmarried,Manager,200564
562,0,Small Business,Male,Basic,Single,Executive,200565
563,1,Salaried,Female,Deluxe,Unmarried,Manager,200566
564,0,Salaried,Male,Deluxe,Single,Manager,200567
565,0,Small Business,Male,King,Divorced,VP,200568
566,1,Salaried,Male,Standard,Unmarried,Senior Manager,200569
567,1,Small Business,Male,Basic,Divorced,Executive,200570
568,0,Salaried,Female,Basic,Married,Executive,200571
569,0,Small Business,Female,Deluxe,Divorced,Manager,200572
570,0,Large Business,Male,Deluxe,Single,Manager,200573
571,0,Salaried,Female,Basic,Single,Executive,200574
572,0,Small Business,Female,Deluxe,Married,Manager,200575
573,0,Small Business,Male,Deluxe,Divorced,Manager,200576
574,0,Salaried,Female,Basic,Married,Executive,200577
575,1,Salaried,Female,Deluxe,Single,Manager,200578
576,0,Small Business,Female,Basic,Single,Executive,200579
577,0,Salaried,Female,Basic,Divorced,Executive,200580
578,0,Salaried,Male,Basic,Divorced,Executive,200581
579,1,Small Business,Female,Deluxe,Divorced,Manager,200582
580,0,Salaried,Female,Deluxe,Divorced,Manager,200583
581,1,Salaried,Male,King,Married,VP,200584
582,0,Salaried,Male,Basic,Divorced,Executive,200585
583,1,Salaried,Male,Basic,Married,Executive,200586
584,0,Salaried,Female,Deluxe,Divorced,Manager,200587
585,0,Small Business,Male,Super Deluxe,Divorced,AVP,200588
586,0,Salaried,Female,Basic,Divorced,Executive,200589
587,0,Small Business,Male,Standard,Divorced,Senior Manager,200590
588,0,Small Business,Female,Deluxe,Single,Manager,200591
589,0,Salaried,Female,Super Deluxe,Divorced,AVP,200592
590,0,Salaried,Female,Deluxe,Divorced,Manager,200593
591,0,Salaried,Male,Basic,Divorced,Executive,200594
592,0,Salaried,Male,King,Single,VP,200595
593,0,Salaried,Female,Basic,Single,Executive,200596
594,0,Salaried,Female,Deluxe,Divorced,Manager,200597
595,0,Small Business,Male,Basic,Single,Executive,200598
596,0,Salaried,Male,Basic,Divorced,Executive,200599
597,0,Salaried,Female,Deluxe,Divorced,Manager,200600
598,1,Small Business,Male,Deluxe,Single,Manager,200601
599,0,Small Business,Female,Deluxe,Unmarried,Manager,200602
600,0,Salaried,Female,Basic,Single,Executive,200603
601,0,Salaried,Male,Deluxe,Divorced,Manager,200604
602,1,Salaried,Male,Deluxe,Married,Manager,200605
603,1,Salaried,Female,Basic,Single,Executive,200606
604,0,Small Business,Female,Standard,Divorced,Senior Manager,200607
605,0,Small Business,Male,Deluxe,Single,Manager,200608
606,0,Salaried,Male,Super Deluxe,Divorced,AVP,200609
607,0,Large Business,Male,Standard,Married,Senior Manager,200610
608,0,Salaried,Male,Standard,Unmarried,Senior Manager,200611
609,0,Small Business,Female,Deluxe,Divorced,Manager,200612
610,0,Salaried,Male,Basic,Divorced,Executive,200613
611,1,Small Business,Female,Basic,Divorced,Executive,200614
612,1,Small Business,Male,Basic,Divorced,Executive,200615
613,0,Small Business,Female,Super Deluxe,Divorced,AVP,200616
614,0,Small Business,Male,Deluxe,Single,Manager,200617
615,0,Small Business,Male,Basic,Single,Executive,200618
616,0,Small Business,Male,Deluxe,Married,Manager,200619
617,0,Small Business,Female,Basic,Single,Executive,200620
618,0,Salaried,Male,Deluxe,Divorced,Manager,200621
619,1,Salaried,Male,Deluxe,Married,Manager,200622
620,1,Salaried,Male,Basic,Married,Executive,200623
621,0,Small Business,Female,Standard,Divorced,Senior Manager,200624
622,0,Small Business,Male,Standard,Married,Senior Manager,200625
623,0,Small Business,Female,Deluxe,Divorced,Manager,200626
624,1,Small Business,Female,Super Deluxe,Divorced,AVP,200627
625,0,Small Business,Male,Deluxe,Married,Manager,200628
626,0,Small Business,Male,Basic,Married,Executive,200629
627,0,Salaried,Male,Deluxe,Divorced,Manager,200630
628,0,Salaried,Male,Basic,Divorced,Executive,200631
629,1,Small Business,Male,Basic,Single,Executive,200632
630,0,Salaried,Male,Basic,Divorced,Executive,200633
631,0,Salaried,Male,Deluxe,Divorced,Manager,200634
632,0,Salaried,Female,Standard,Divorced,Senior Manager,200635
633,1,Salaried,Female,Basic,Married,Executive,200636
634,1,Salaried,Male,Basic,Married,Executive,200637
635,0,Small Business,Male,Deluxe,Divorced,Manager,200638
636,0,Large Business,Female,Basic,Divorced,Executive,200639
637,1,Salaried,Male,Basic,Divorced,Executive,200640
638,1,Salaried,Male,Deluxe,Divorced,Manager,200641
639,0,Small Business,Male,Basic,Divorced,Executive,200642
640,0,Salaried,Female,Deluxe,Divorced,Manager,200643
641,0,Salaried,Male,Basic,Divorced,Executive,200644
642,0,Small Business,Female,Basic,Married,Executive,200645
643,0,Small Business,Male,Super Deluxe,Divorced,AVP,200646
644,0,Large Business,Male,Standard,Divorced,Senior Manager,200647
645,1,Small Business,Female,Basic,Divorced,Executive,200648
646,0,Salaried,Female,Super Deluxe,Single,AVP,200649
647,1,Salaried,Female,Deluxe,Divorced,Manager,200650
648,0,Small Business,Female,Deluxe,Divorced,Manager,200651
649,1,Small Business,Male,Standard,Unmarried,Senior Manager,200652
650,1,Salaried,Male,Super Deluxe,Married,AVP,200653
651,0,Salaried,Female,Deluxe,Divorced,Manager,200654
652,0,Salaried,Male,Basic,Married,Executive,200655
653,0,Salaried,Male,Basic,Single,Executive,200656
654,0,Small Business,Female,Basic,Married,Executive,200657
655,0,Salaried,Male,Basic,Divorced,Executive,200658
656,0,Small Business,Male,Deluxe,Single,Manager,200659
657,1,Salaried,Male,Basic,Married,Executive,200660
658,0,Salaried,Female,Deluxe,Married,Manager,200661
659,0,Small Business,Female,Basic,Single,Executive,200662
660,0,Salaried,Female,Basic,Single,Executive,200663
661,0,Salaried,Male,Deluxe,Divorced,Manager,200664
662,0,Salaried,Female,Basic,Single,Executive,200665
663,0,Salaried,Female,Deluxe,Divorced,Manager,200666
664,0,Salaried,Female,Basic,Married,Executive,200667
665,0,Small Business,Female,Basic,Married,Executive,200668
666,0,Small Business,Male,Basic,Divorced,Executive,200669
667,0,Salaried,Female,Basic,Single,Executive,200670
668,0,Salaried,Male,Basic,Married,Executive,200671
669,0,Small Business,Female,Deluxe,Single,Manager,200672
670,0,Salaried,Male,Basic,Single,Executive,200673
671,0,Large Business,Female,Standard,Married,Senior Manager,200674
672,0,Salaried,Male,Basic,Divorced,Executive,200675
673,0,Salaried,Female,Deluxe,Divorced,Manager,200676
674,0,Salaried,Female,Standard,Divorced,Senior Manager,200677
675,0,Small Business,Male,Basic,Divorced,Executive,200678
676,1,Small Business,Female,Deluxe,Divorced,Manager,200679
677,0,Salaried,Male,Basic,Single,Executive,200680
678,0,Large Business,Female,Standard,Divorced,Senior Manager,200681
679,1,Salaried,Female,Basic,Divorced,Executive,200682
680,0,Small Business,Male,Basic,Divorced,Executive,200683
681,0,Small Business,Male,Standard,Married,Senior Manager,200684
682,1,Small Business,Male,Deluxe,Single,Manager,200685
683,0,Small Business,Male,Basic,Single,Executive,200686
684,0,Small Business,Male,Basic,Single,Executive,200687
685,0,Salaried,Male,Basic,Single,Executive,200688
686,0,Large Business,Male,Basic,Single,Executive,200689
687,0,Small Business,Female,Deluxe,Divorced,Manager,200690
688,1,Small Business,Male,Basic,Married,Executive,200691
689,0,Small Business,Female,Deluxe,Divorced,Manager,200692
690,0,Salaried,Male,Standard,Divorced,Senior Manager,200693
691,0,Salaried,Female,Deluxe,Unmarried,Manager,200694
692,0,Salaried,Male,Standard,Divorced,Senior Manager,200695
693,1,Salaried,Male,Deluxe,Divorced,Manager,200696
694,1,Large Business,Female,Basic,Divorced,Executive,200697
695,0,Small Business,Female,Deluxe,Divorced,Manager,200698
696,0,Salaried,Male,Super Deluxe,Divorced,AVP,200699
697,0,Large Business,Male,Basic,Single,Executive,200700
698,0,Small Business,Male,Super Deluxe,Married,AVP,200701
699,0,Salaried,Male,Standard,Married,Senior Manager,200702
700,1,Large Business,Female,Deluxe,Single,Manager,200703
701,0,Salaried,Male,Standard,Married,Senior Manager,200704
702,0,Salaried,Male,Standard,Unmarried,Senior Manager,200705
703,1,Salaried,Fe Male,Super Deluxe,Unmarried,AVP,200706
704,1,Small Business,Male,Deluxe,Married,Manager,200707
705,1,Large Business,Male,Deluxe,Married,Manager,200708
706,1,Small Business,Male,Basic,Single,Executive,200709
707,1,Salaried,Male,Super Deluxe,Single,AVP,200710
708,0,Salaried,Female,Basic,Single,Executive,200711
709,0,Salaried,Female,Basic,Single,Executive,200712
710,0,Small Business,Female,Basic,Married,Executive,200713
711,0,Small Business,Male,Super Deluxe,Married,AVP,200714
712,1,Salaried,Female,Deluxe,Divorced,Manager,200715
713,1,Small Business,Male,King,Married,VP,200716
714,0,Large Business,Female,Basic,Divorced,Executive,200717
715,1,Salaried,Male,Deluxe,Divorced,Manager,200718
716,0,Salaried,Female,Deluxe,Single,Manager,200719
717,0,Salaried,Female,Basic,Divorced,Executive,200720
718,0,Salaried,Male,Super Deluxe,Divorced,AVP,200721
719,1,Small Business,Male,Basic,Divorced,Executive,200722
720,0,Small Business,Male,Standard,Married,Senior Manager,200723
721,0,Small Business,Female,Deluxe,Married,Manager,200724
722,0,Salaried,Male,Basic,Married,Executive,200725
723,1,Salaried,Female,Deluxe,Divorced,Manager,200726
724,1,Salaried,Male,Basic,Single,Executive,200727
725,0,Large Business,Female,Standard,Divorced,Senior Manager,200728
726,0,Small Business,Female,Standard,Married,Senior Manager,200729
727,0,Salaried,Female,Standard,Divorced,Senior Manager,200730
728,0,Small Business,Female,Basic,Single,Executive,200731
729,1,Small Business,Female,Basic,Single,Executive,200732
730,0,Small Business,Male,Deluxe,Divorced,Manager,200733
731,0,Salaried,Male,Basic,Divorced,Executive,200734
732,0,Salaried,Male,Deluxe,Single,Manager,200735
733,0,Salaried,Male,Standard,Unmarried,Senior Manager,200736
734,0,Small Business,Female,Deluxe,Single,Manager,200737
735,0,Salaried,Female,Super Deluxe,Divorced,AVP,200738
736,0,Salaried,Female,Deluxe,Divorced,Manager,200739
737,0,Salaried,Male,Basic,Married,Executive,200740
738,0,Small Business,Male,King,Divorced,VP,200741
739,0,Salaried,Male,Basic,Divorced,Executive,200742
740,0,Salaried,Female,Super Deluxe,Single,AVP,200743
741,0,Small Business,Female,Deluxe,Divorced,Manager,200744
742,1,Small Business,Male,Deluxe,Divorced,Manager,200745
743,1,Salaried,Female,King,Married,VP,200746
744,0,Salaried,Male,Deluxe,Unmarried,Manager,200747
745,1,Small Business,Male,Deluxe,Single,Manager,200748
746,0,Small Business,Female,King,Divorced,VP,200749
747,0,Small Business,Female,Super Deluxe,Divorced,AVP,200750
748,1,Salaried,Female,Deluxe,Divorced,Manager,200751
749,0,Salaried,Female,Basic,Single,Executive,200752
750,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,200753
751,1,Salaried,Female,Basic,Single,Executive,200754
752,0,Salaried,Female,Super Deluxe,Divorced,AVP,200755
753,1,Small Business,Female,Basic,Single,Executive,200756
754,0,Small Business,Male,Deluxe,Married,Manager,200757
755,0,Large Business,Male,Standard,Divorced,Senior Manager,200758
756,0,Small Business,Male,Basic,Single,Executive,200759
757,1,Small Business,Female,Standard,Divorced,Senior Manager,200760
758,0,Salaried,Male,Deluxe,Married,Manager,200761
759,1,Salaried,Male,Basic,Divorced,Executive,200762
760,0,Salaried,Female,Basic,Divorced,Executive,200763
761,0,Small Business,Male,Basic,Divorced,Executive,200764
762,1,Salaried,Male,Basic,Divorced,Executive,200765
763,0,Small Business,Male,King,Divorced,VP,200766
764,0,Salaried,Female,Deluxe,Single,Manager,200767
765,0,Small Business,Male,Deluxe,Divorced,Manager,200768
766,1,Small Business,Female,Basic,Married,Executive,200769
767,0,Small Business,Male,King,Married,VP,200770
768,0,Salaried,Female,Standard,Divorced,Senior Manager,200771
769,1,Small Business,Female,Basic,Divorced,Executive,200772
770,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,200773
771,1,Small Business,Male,Super Deluxe,Single,AVP,200774
772,0,Small Business,Male,Standard,Married,Senior Manager,200775
773,1,Small Business,Female,Basic,Single,Executive,200776
774,0,Salaried,Female,Basic,Single,Executive,200777
775,0,Salaried,Female,Deluxe,Married,Manager,200778
776,0,Salaried,Male,Basic,Divorced,Executive,200779
777,1,Large Business,Male,Standard,Unmarried,Senior Manager,200780
778,0,Small Business,Male,Basic,Divorced,Executive,200781
779,0,Salaried,Male,Deluxe,Divorced,Manager,200782
780,0,Large Business,Female,Basic,Divorced,Executive,200783
781,0,Salaried,Female,Standard,Divorced,Senior Manager,200784
782,0,Large Business,Male,Standard,Divorced,Senior Manager,200785
783,1,Salaried,Male,Basic,Divorced,Executive,200786
784,1,Salaried,Male,Standard,Divorced,Senior Manager,200787
785,0,Salaried,Female,Deluxe,Single,Manager,200788
786,0,Small Business,Male,Standard,Divorced,Senior Manager,200789
787,0,Salaried,Male,Standard,Married,Senior Manager,200790
788,0,Large Business,Male,Standard,Unmarried,Senior Manager,200791
789,1,Small Business,Female,Deluxe,Single,Manager,200792
790,0,Salaried,Male,Basic,Married,Executive,200793
791,1,Salaried,Male,Deluxe,Unmarried,Manager,200794
792,0,Salaried,Female,Deluxe,Married,Manager,200795
793,0,Large Business,Male,Basic,Divorced,Executive,200796
794,0,Small Business,Male,Basic,Married,Executive,200797
795,0,Small Business,Male,Basic,Single,Executive,200798
796,0,Small Business,Male,Super Deluxe,Divorced,AVP,200799
797,1,Small Business,Male,Basic,Married,Executive,200800
798,1,Salaried,Male,Deluxe,Single,Manager,200801
799,1,Salaried,Female,Deluxe,Divorced,Manager,200802
800,1,Salaried,Male,Basic,Divorced,Executive,200803
801,1,Small Business,Male,Super Deluxe,Single,AVP,200804
802,1,Salaried,Female,Deluxe,Divorced,Manager,200805
803,0,Salaried,Male,Standard,Unmarried,Senior Manager,200806
804,0,Small Business,Male,Standard,Married,Senior Manager,200807
805,0,Salaried,Female,Basic,Married,Executive,200808
