,TypeofContact_0,Occupation_0,Gender_0,ProductPitched_0,ProductPitched_1,MaritalStatus_0,Designation_0,Designation_1,CustomerID
2574,2,1,2,0,3,1,0,3,202580
2575,1,1,1,0,1,2,0,1,202581
2576,1,1,2,0,1,2,0,1,202582
2577,1,1,2,0,1,2,0,1,202583
2578,1,3,1,0,2,4,0,2,202584
2579,1,3,2,0,2,4,0,2,202585
2580,1,4,1,0,1,1,0,1,202586
2581,1,1,1,0,2,4,0,2,202587
2582,2,3,2,0,1,3,0,1,202588
2583,1,4,1,0,2,3,0,2,202589
2584,1,3,2,0,2,4,0,2,202590
2585,2,1,2,0,4,3,0,4,202591
2586,1,1,2,0,2,2,0,2,202592
2587,1,3,1,0,2,1,0,2,202593
2588,2,3,1,0,1,3,0,1,202594
2589,1,3,2,0,3,2,0,3,202595
2590,1,3,2,0,1,2,0,1,202596
2591,1,1,2,0,1,3,0,1,202597
2592,2,3,3,0,3,4,0,3,202598
2593,2,4,2,0,1,2,0,1,202599
2594,1,3,2,0,1,2,0,1,202600
2595,1,3,1,0,2,2,0,2,202601
2596,1,3,2,0,3,2,0,3,202602
2597,2,3,1,0,2,2,0,2,202603
2598,1,3,2,0,2,2,0,2,202604
2599,2,3,2,0,2,3,0,2,202605
2600,1,3,2,0,2,2,0,2,202606
2601,1,1,2,0,3,3,0,3,202607
2602,2,3,2,0,2,3,0,2,202608
2603,1,1,1,1,0,1,1,0,202609
2604,1,1,2,0,2,3,0,2,202610
2605,1,1,1,0,3,2,0,3,202611
2606,1,1,3,0,1,4,0,1,202612
2607,1,1,2,0,2,4,0,2,202613
2608,1,4,2,0,2,2,0,2,202614
2609,2,4,1,0,2,1,0,2,202615
2610,2,3,2,0,2,1,0,2,202616
2611,2,3,2,0,1,3,0,1,202617
2612,1,1,1,0,1,3,0,1,202618
2613,1,1,1,0,2,3,0,2,202619
2614,1,1,2,0,2,1,0,2,202620
2615,1,1,2,0,2,1,0,2,202621
2616,1,3,1,0,3,3,0,3,202622
2617,1,1,1,0,2,1,0,2,202623
2618,1,3,1,0,2,2,0,2,202624
2619,1,3,1,0,2,1,0,2,202625
2620,1,3,1,0,2,4,0,2,202626
2621,1,3,2,0,2,2,0,2,202627
2622,1,3,1,0,1,3,0,1,202628
2623,1,3,1,0,2,2,0,2,202629
2624,1,3,1,1,0,2,1,0,202630
2625,1,3,2,1,0,1,1,0,202631
2626,2,1,2,0,1,2,0,1,202632
2627,1,3,1,0,4,1,0,4,202633
2628,1,1,2,1,0,2,1,0,202634
2629,1,3,1,0,2,1,0,2,202635
2630,1,1,2,0,1,2,0,1,202636
2631,2,3,2,0,2,3,0,2,202637
2632,2,3,2,0,4,2,0,4,202638
2633,1,1,2,0,2,2,0,2,202639
2634,2,3,1,0,1,4,0,1,202640
2635,2,3,1,0,1,3,0,1,202641
2636,1,1,2,0,1,2,0,1,202642
2637,1,4,2,0,1,2,0,1,202643
2638,2,4,2,0,1,2,0,1,202644
2639,2,1,2,0,1,3,0,1,202645
2640,2,3,2,0,2,3,0,2,202646
2641,1,3,2,0,1,2,0,1,202647
2642,1,3,2,0,1,2,0,1,202648
2643,1,3,1,0,3,2,0,3,202649
2644,1,1,2,0,2,3,0,2,202650
2645,2,3,1,0,2,1,0,2,202651
2646,2,1,2,0,1,2,0,1,202652
2647,1,3,2,0,3,3,0,3,202653
2648,1,3,2,0,3,2,0,3,202654
2649,2,1,2,0,3,4,0,3,202655
2650,2,1,3,0,1,1,0,1,202656
2651,1,1,2,0,3,2,0,3,202657
2652,1,4,1,0,2,4,0,2,202658
2653,1,1,1,0,3,1,0,3,202659
2654,2,3,3,0,1,4,0,1,202660
2655,1,4,2,0,2,1,0,2,202661
2656,2,3,3,0,3,4,0,3,202662
2657,1,3,1,0,1,2,0,1,202663
2658,1,1,2,0,1,4,0,1,202664
2659,1,3,1,0,2,2,0,2,202665
2660,2,1,2,0,3,3,0,3,202666
2661,1,1,2,0,3,3,0,3,202667
2662,2,3,2,0,1,2,0,1,202668
2663,1,1,2,0,2,2,0,2,202669
2664,2,3,2,0,2,3,0,2,202670
2665,2,3,1,0,3,2,0,3,202671
2666,2,3,3,0,3,4,0,3,202672
2667,1,3,2,0,2,1,0,2,202673
2668,1,1,1,0,2,4,0,2,202674
2669,1,4,2,1,0,2,1,0,202675
2670,1,3,2,0,2,2,0,2,202676
2671,1,3,1,1,0,3,1,0,202677
2672,1,3,2,0,2,2,0,2,202678
2673,1,3,1,0,4,2,0,4,202679
2674,1,1,1,0,2,2,0,2,202680
2675,2,1,2,1,0,1,1,0,202681
2676,1,1,1,0,2,2,0,2,202682
2677,1,1,2,0,2,4,0,2,202683
2678,1,3,1,0,2,3,0,2,202684
2679,2,3,2,0,1,2,0,1,202685
2680,1,1,2,0,1,3,0,1,202686
2681,1,4,2,0,1,3,0,1,202687
2682,1,1,2,1,0,2,1,0,202688
2683,2,3,2,0,3,3,0,3,202689
2684,1,1,1,0,2,2,0,2,202690
2685,1,1,2,0,1,2,0,1,202691
2686,1,3,1,0,2,2,0,2,202692
2687,2,1,2,0,1,2,0,1,202693
2688,2,3,2,0,3,3,0,3,202694
2689,2,4,1,0,3,1,0,3,202695
2690,1,1,2,0,2,1,0,2,202696
2691,1,1,3,0,1,4,0,1,202697
2692,1,3,2,0,1,3,0,1,202698
2693,1,1,1,0,1,2,0,1,202699
2694,1,3,1,0,2,3,0,2,202700
2695,1,3,2,1,0,3,1,0,202701
2696,1,1,2,0,2,2,0,2,202702
2697,2,3,2,0,2,4,0,2,202703
2698,2,1,2,0,2,2,0,2,202704
2699,2,1,2,0,1,2,0,1,202705
2700,1,4,2,0,1,1,0,1,202706
2701,1,4,1,0,4,2,0,4,202707
2702,1,1,2,0,2,4,0,2,202708
2703,1,3,2,0,1,2,0,1,202709
2704,1,3,2,0,1,2,0,1,202710
2705,2,1,2,0,1,3,0,1,202711
2706,1,3,2,0,4,2,0,4,202712
2707,1,1,2,0,2,2,0,2,202713
2708,1,3,2,1,0,1,1,0,202714
2709,2,1,2,0,3,2,0,3,202715
2710,1,3,2,0,2,2,0,2,202716
2711,1,3,2,0,1,2,0,1,202717
2712,1,3,2,0,2,4,0,2,202718
2713,2,3,1,0,3,3,0,3,202719
2714,1,1,1,0,3,3,0,3,202720
2715,1,3,1,0,1,3,0,1,202721
2716,2,1,1,0,1,3,0,1,202722
2717,1,1,2,1,0,3,1,0,202723
2718,1,3,2,0,4,2,0,4,202724
2719,1,1,2,0,1,2,0,1,202725
2720,2,1,2,0,1,4,0,1,202726
2721,1,4,2,0,1,2,0,1,202727
2722,2,3,2,0,1,2,0,1,202728
2723,1,1,1,0,2,1,0,2,202729
2724,2,1,2,0,2,3,0,2,202730
2725,1,1,2,0,1,3,0,1,202731
2726,1,3,2,0,2,3,0,2,202732
2727,1,1,1,0,2,4,0,2,202733
2728,2,1,1,1,0,1,1,0,202734
2729,1,4,2,0,1,4,0,1,202735
2730,2,3,1,0,2,3,0,2,202736
2731,1,3,2,0,1,4,0,1,202737
2732,2,3,2,0,2,2,0,2,202738
2733,2,3,1,0,4,2,0,4,202739
2734,1,1,2,0,2,1,0,2,202740
2735,1,3,2,0,3,2,0,3,202741
2736,2,1,2,0,2,2,0,2,202742
2737,1,3,2,0,1,3,0,1,202743
2738,1,1,2,0,4,1,0,4,202744
2739,1,3,1,0,2,1,0,2,202745
2740,1,3,2,0,1,4,0,1,202746
2741,1,4,2,0,1,2,0,1,202747
2742,1,3,2,0,3,3,0,3,202748
2743,2,1,1,0,1,2,0,1,202749
2744,1,1,2,0,1,2,0,1,202750
2745,1,1,1,0,3,2,0,3,202751
2746,2,1,2,0,1,3,0,1,202752
2747,1,4,2,0,2,2,0,2,202753
2748,1,1,2,0,1,2,0,1,202754
2749,2,1,2,0,3,3,0,3,202755
2750,1,1,2,0,2,3,0,2,202756
2751,2,1,1,0,3,2,0,3,202757
2752,1,3,2,0,4,2,0,4,202758
2753,2,1,1,0,2,1,0,2,202759
2754,1,4,1,0,4,1,0,4,202760
2755,1,3,2,0,1,2,0,1,202761
2756,1,1,1,0,2,1,0,2,202762
2757,1,4,1,0,1,2,0,1,202763
2758,1,1,2,0,1,4,0,1,202764
2759,1,3,2,0,1,3,0,1,202765
2760,1,3,3,0,1,4,0,1,202766
2761,1,3,2,0,2,2,0,2,202767
2762,1,3,1,0,1,2,0,1,202768
2763,2,1,1,0,3,2,0,3,202769
2764,2,3,2,1,0,2,1,0,202770
2765,1,3,1,0,1,2,0,1,202771
2766,2,3,2,0,1,4,0,1,202772
2767,1,1,2,1,0,2,1,0,202773
2768,2,1,1,0,1,3,0,1,202774
2769,2,3,2,0,1,2,0,1,202775
2770,2,1,3,0,1,4,0,1,202776
2771,1,1,1,0,3,2,0,3,202777
2772,1,1,2,0,1,2,0,1,202778
2773,1,3,2,0,1,2,0,1,202779
2774,1,1,2,0,2,2,0,2,202780
2775,1,1,2,0,2,4,0,2,202781
2776,1,3,1,0,1,3,0,1,202782
2777,1,3,1,0,1,2,0,1,202783
2778,1,3,2,0,1,3,0,1,202784
2779,1,1,2,0,3,3,0,3,202785
2780,1,3,3,0,3,4,0,3,202786
2781,1,3,1,0,1,3,0,1,202787
2782,1,4,2,0,3,4,0,3,202788
2783,1,1,2,0,2,3,0,2,202789
2784,1,3,2,0,1,4,0,1,202790
2785,2,3,2,0,1,4,0,1,202791
2786,1,1,1,0,4,1,0,4,202792
2787,2,1,2,0,1,2,0,1,202793
2788,1,4,2,0,2,3,0,2,202794
2789,1,3,1,0,2,2,0,2,202795
2790,1,3,1,0,3,2,0,3,202796
2791,1,3,2,0,1,3,0,1,202797
2792,2,4,1,0,1,2,0,1,202798
2793,1,1,2,0,1,2,0,1,202799
2794,1,1,2,0,1,4,0,1,202800
2795,2,4,1,0,2,1,0,2,202801
2796,2,3,3,0,1,4,0,1,202802
2797,2,3,2,0,3,2,0,3,202803
2798,1,3,2,0,1,2,0,1,202804
2799,1,1,1,0,2,2,0,2,202805
2800,2,3,2,0,2,4,0,2,202806
2801,1,3,1,0,2,4,0,2,202807
2802,1,3,1,0,2,2,0,2,202808
2803,2,3,1,0,1,2,0,1,202809
2804,2,3,2,0,1,4,0,1,202810
2805,1,4,2,0,3,1,0,3,202811
2806,1,3,2,0,1,2,0,1,202812
2807,1,1,2,0,2,4,0,2,202813
2808,1,1,1,0,2,4,0,2,202814
2809,1,1,2,0,2,1,0,2,202815
2810,1,1,2,0,1,4,0,1,202816
2811,1,3,2,0,2,3,0,2,202817
2812,1,1,2,0,1,4,0,1,202818
2813,1,1,2,0,3,1,0,3,202819
2814,1,1,1,0,1,2,0,1,202820
2815,1,1,1,0,2,2,0,2,202821
2816,2,3,2,0,1,4,0,1,202822
2817,1,1,1,0,4,1,0,4,202823
2818,1,3,1,0,1,3,0,1,202824
2819,1,4,2,0,2,2,0,2,202825
2820,2,4,2,0,2,4,0,2,202826
2821,1,3,1,0,2,2,0,2,202827
2822,1,3,2,0,3,2,0,3,202828
2823,1,1,1,0,2,3,0,2,202830
2824,1,3,1,0,1,3,0,1,202831
2825,1,1,1,0,2,3,0,2,202832
2826,1,1,2,0,1,4,0,1,202833
2827,1,1,2,0,4,3,0,4,202834
2828,1,3,1,0,1,2,0,1,202835
2829,1,3,2,1,0,2,1,0,202836
2830,2,3,1,0,1,2,0,1,202837
2831,1,3,1,0,1,2,0,1,202838
2832,2,3,2,0,2,2,0,2,202839
2833,1,1,1,0,1,3,0,1,202840
2834,1,1,1,0,1,4,0,1,202841
2835,2,3,1,0,1,2,0,1,202842
2836,1,1,2,0,2,2,0,2,202843
2837,2,1,2,1,0,3,1,0,202844
2838,2,1,1,0,4,2,0,4,202845
2839,1,4,3,0,1,4,0,1,202846
2840,1,3,2,0,3,2,0,3,202847
2841,1,3,2,0,1,3,0,1,202848
2842,1,3,2,0,2,2,0,2,202849
2843,1,3,2,0,3,2,0,3,202850
2844,1,1,2,0,2,2,0,2,202851
2845,1,1,1,0,4,2,0,4,202852
2846,2,1,1,0,1,3,0,1,202853
2847,1,1,3,0,1,4,0,1,202854
2848,1,1,1,1,0,2,1,0,202855
2849,1,3,1,0,1,3,0,1,202856
2850,2,4,1,0,1,2,0,1,202857
2851,1,4,1,0,2,4,0,2,202858
2852,2,3,1,0,2,3,0,2,202859
2853,2,1,2,0,2,2,0,2,202860
2854,1,1,1,1,0,2,1,0,202861
2855,1,1,1,0,2,3,0,2,202862
2856,2,1,2,0,2,2,0,2,202863
2857,1,3,2,0,3,2,0,3,202864
2858,1,4,1,0,2,2,0,2,202865
2859,1,4,2,0,2,1,0,2,202866
2860,2,1,1,0,3,2,0,3,202867
2861,1,3,2,0,4,3,0,4,202868
2862,1,1,2,0,4,2,0,4,202869
2863,2,3,1,0,2,1,0,2,202870
2864,2,3,1,0,3,2,0,3,202871
2865,1,3,1,0,1,3,0,1,202872
2866,1,1,2,0,4,2,0,4,202873
2867,1,1,2,0,2,4,0,2,202874
2868,1,1,1,0,1,4,0,1,202875
2869,1,1,2,0,2,3,0,2,202876
2870,1,3,1,0,3,2,0,3,202877
2871,1,1,2,0,3,3,0,3,202878
2872,1,3,2,0,3,2,0,3,202879
2873,1,3,2,0,2,3,0,2,202880
2874,1,3,2,0,2,4,0,2,202881
2875,1,1,2,0,3,2,0,3,202882
2876,2,1,2,0,3,2,0,3,202883
2877,2,1,1,0,3,3,0,3,202884
2878,2,1,2,0,2,2,0,2,202885
2879,2,3,2,0,3,1,0,3,202886
2880,2,4,2,0,2,4,0,2,202887
2881,1,3,1,0,1,2,0,1,202888
2882,1,1,1,0,4,1,0,4,202889
2883,2,1,2,0,1,4,0,1,202890
2884,1,3,2,0,1,2,0,1,202891
2885,1,1,1,0,4,1,0,4,202892
2886,2,1,1,0,2,2,0,2,202893
2887,1,1,2,0,1,4,0,1,202894
2888,1,3,2,0,3,2,0,3,202895
2889,1,1,2,0,1,2,0,1,202896
2890,2,1,1,0,2,3,0,2,202897
2891,1,4,2,0,1,3,0,1,202898
2892,1,3,1,0,4,3,0,4,202899
2893,1,1,2,0,3,3,0,3,202900
2894,2,3,2,0,2,1,0,2,202901
2895,2,1,2,0,3,3,0,3,202902
2896,2,1,3,0,1,4,0,1,202903
2897,1,3,2,0,1,3,0,1,202904
2898,1,3,3,0,1,4,0,1,202905
2899,1,1,2,0,1,4,0,1,202906
2900,1,4,2,0,2,1,0,2,202907
2901,1,4,3,0,3,4,0,3,202908
2902,2,3,1,0,3,2,0,3,202909
2903,1,1,1,0,4,2,0,4,202910
2904,2,3,2,0,3,3,0,3,202911
2905,1,4,2,0,1,3,0,1,202912
2906,2,1,2,0,1,2,0,1,202913
2907,2,3,2,0,2,2,0,2,202914
2908,1,3,1,0,1,2,0,1,202915
2909,1,1,1,0,1,2,0,1,202916
2910,1,1,2,1,0,3,1,0,202917
2911,1,3,2,0,2,2,0,2,202918
2912,1,3,2,0,1,2,0,1,202919
2913,1,1,2,0,2,2,0,2,202920
2914,2,3,2,1,0,2,1,0,202921
2915,1,3,2,0,2,2,0,2,202922
2916,2,1,1,0,2,2,0,2,202923
2917,2,1,2,0,2,2,0,2,202924
2918,1,1,2,0,2,2,0,2,202925
2919,1,3,2,0,1,3,0,1,202926
2920,1,1,2,0,1,4,0,1,202927
2921,1,3,2,0,1,3,0,1,202928
2922,1,3,1,0,2,3,0,2,202929
2923,1,3,2,0,1,2,0,1,202930
2924,1,1,1,0,2,4,0,2,202931
2925,1,1,1,0,1,2,0,1,202932
2926,1,1,2,0,4,3,0,4,202933
2927,1,1,1,0,2,4,0,2,202934
2928,2,3,2,0,1,3,0,1,202935
2929,1,1,1,0,4,2,0,4,202936
2930,1,1,3,0,1,4,0,1,202937
2931,1,4,1,0,2,3,0,2,202938
2932,1,3,2,0,2,3,0,2,202939
2933,1,4,2,0,2,4,0,2,202940
2934,1,1,2,1,0,2,1,0,202941
2935,1,3,2,0,2,2,0,2,202942
2936,1,3,2,0,1,3,0,1,202943
2937,1,1,1,0,1,2,0,1,202944
2938,2,3,1,0,2,3,0,2,202945
2939,1,3,3,0,1,4,0,1,202946
2940,1,1,2,0,2,2,0,2,202947
2941,2,1,1,0,1,2,0,1,202948
2942,1,1,1,0,2,2,0,2,202949
2943,1,1,2,0,3,2,0,3,202950
2944,1,3,1,0,1,2,0,1,202951
2945,1,1,2,0,1,4,0,1,202952
2946,2,1,2,0,1,3,0,1,202953
2947,1,3,2,0,3,2,0,3,202954
2948,1,3,2,0,1,3,0,1,202955
2949,1,3,2,0,2,1,0,2,202956
2950,1,3,2,0,2,1,0,2,202957
2951,2,1,2,0,2,4,0,2,202958
2952,2,1,2,0,2,2,0,2,202959
2953,1,3,2,0,2,2,0,2,202960
2954,1,1,2,0,1,2,0,1,202961
2955,1,3,1,0,1,4,0,1,202962
2956,2,1,2,0,2,3,0,2,202963
2957,1,3,2,0,1,2,0,1,202964
2958,2,3,1,0,1,3,0,1,202965
2959,1,1,2,0,2,4,0,2,202966
2960,1,3,2,0,2,2,0,2,202967
2961,1,3,3,0,3,4,0,3,202968
2962,1,1,1,0,1,4,0,1,202969
2963,1,4,1,0,1,4,0,1,202970
2964,1,3,2,0,1,4,0,1,202971
2965,2,4,2,0,1,2,0,1,202972
2966,1,1,3,0,1,4,0,1,202973
2967,1,1,1,0,3,2,0,3,202974
2968,1,1,1,0,3,1,0,3,202975
2969,1,3,2,0,1,4,0,1,202976
2970,2,1,2,0,3,2,0,3,202977
2971,1,1,2,0,4,2,0,4,202978
2972,1,1,2,1,0,3,1,0,202979
2973,1,3,2,0,1,4,0,1,202980
2974,2,1,2,0,3,3,0,3,202981
2975,1,1,2,1,0,2,1,0,202982
2976,1,3,2,0,2,2,0,2,202983
2977,1,1,1,0,2,1,0,2,202984
2978,2,1,1,0,3,2,0,3,202985
2979,1,1,3,0,3,4,0,3,202986
2980,2,3,2,0,2,4,0,2,202987
2981,2,3,1,0,4,3,0,4,202988
2982,1,3,2,0,1,3,0,1,202989
2983,1,1,2,0,2,4,0,2,202990
2984,2,3,2,0,2,3,0,2,202991
2985,2,1,2,0,1,2,0,1,202992
2986,1,3,3,0,1,4,0,1,202993
2987,1,3,2,0,2,2,0,2,202994
2988,1,1,1,0,1,2,0,1,202995
2989,1,3,2,0,4,2,0,4,202996
2990,1,3,1,0,2,1,0,2,202997
2991,1,3,3,0,1,4,0,1,202998
2992,1,3,2,0,2,3,0,2,202999
2993,1,1,2,0,1,1,0,1,203000
2994,2,1,1,0,1,3,0,1,203001
2995,2,1,2,0,1,2,0,1,203002
2996,1,3,2,0,2,2,0,2,203003
2997,1,1,1,0,1,3,0,1,203004
2998,1,3,2,0,4,2,0,4,203005
2999,1,1,2,0,2,4,0,2,203006
3000,1,3,3,0,1,4,0,1,203007
3001,1,4,2,0,1,4,0,1,203008
3002,1,3,2,0,2,4,0,2,203009
3003,2,1,3,0,1,4,0,1,203010
3004,1,1,2,0,1,4,0,1,203011
3005,1,3,2,1,0,2,1,0,203012
3006,2,1,2,0,3,4,0,3,203013
3007,2,3,2,0,2,2,0,2,203014
3008,2,1,1,0,2,3,0,2,203015
3009,1,3,1,0,1,2,0,1,203016
3010,1,4,2,0,1,4,0,1,203017
3011,1,1,1,0,2,4,0,2,203018
3012,1,3,1,0,1,3,0,1,203019
3013,2,3,2,0,1,2,0,1,203020
3014,1,1,1,0,2,3,0,2,203021
3015,2,1,3,0,1,4,0,1,203022
3016,1,3,1,0,2,4,0,2,203023
3017,1,1,1,0,2,2,0,2,203024
3018,1,1,2,0,2,2,0,2,203025
3019,2,3,1,0,1,2,0,1,203026
3020,1,1,1,0,1,2,0,1,203027
3021,2,1,2,1,0,3,1,0,203028
3022,1,1,2,0,2,2,0,2,203029
3023,2,1,2,0,2,3,0,2,203030
3024,1,1,1,0,1,2,0,1,203031
3025,1,3,2,0,4,2,0,4,203032
3026,1,1,1,0,2,2,0,2,203033
3027,1,3,2,0,3,2,0,3,203034
3028,1,3,3,0,1,4,0,1,203035
3029,1,1,1,0,4,2,0,4,203036
3030,1,1,1,0,1,2,0,1,203037
3031,1,1,2,0,2,2,0,2,203038
3032,1,1,2,1,0,1,1,0,203039
3033,1,1,1,0,2,1,0,2,203040
3034,1,1,1,0,1,2,0,1,203041
3035,1,3,2,0,2,4,0,2,203042
3036,1,1,2,0,2,2,0,2,203043
3037,1,1,1,0,1,2,0,1,203044
3038,2,3,2,0,1,4,0,1,203045
3039,1,3,3,0,1,4,0,1,203046
3040,1,1,1,0,2,1,0,2,203047
3041,1,1,2,0,1,2,0,1,203048
3042,2,1,2,0,1,3,0,1,203049
3043,2,1,1,0,2,1,0,2,203050
3044,1,3,1,0,3,2,0,3,203051
3045,1,3,2,0,1,4,0,1,203052
3046,1,1,2,0,4,2,0,4,203053
3047,1,4,2,0,3,3,0,3,203054
3048,1,1,2,0,3,1,0,3,203055
3049,1,3,1,0,1,2,0,1,203056
3050,1,1,2,0,2,2,0,2,203057
3051,2,3,1,0,2,2,0,2,203058
3052,2,3,2,0,2,2,0,2,203059
3053,1,3,1,0,4,2,0,4,203060
3054,1,3,2,0,1,4,0,1,203061
3055,1,3,2,0,2,4,0,2,203062
3056,1,3,2,0,1,3,0,1,203063
3057,1,3,1,0,2,1,0,2,203064
3058,1,1,2,0,1,2,0,1,203065
3059,1,1,2,0,1,3,0,1,203066
3060,2,1,2,0,2,3,0,2,203067
3061,1,3,1,0,3,2,0,3,203068
3062,1,3,2,0,3,3,0,3,203069
3063,1,3,1,0,1,2,0,1,203070
3064,2,3,1,0,4,2,0,4,203071
3065,1,3,2,0,1,3,0,1,203072
3066,1,3,2,0,2,3,0,2,203073
3067,1,1,2,0,1,2,0,1,203074
3068,1,1,2,0,2,2,0,2,203075
3069,2,3,2,0,2,1,0,2,203076
3070,1,1,2,0,2,2,0,2,203077
3071,1,1,2,0,1,2,0,1,203078
3072,1,1,1,0,3,2,0,3,203079
3073,2,1,1,0,2,3,0,2,203080
3074,2,1,2,0,2,3,0,2,203081
3075,1,3,2,0,1,2,0,1,203082
3076,1,4,1,0,2,2,0,2,203083
3077,2,1,2,0,2,2,0,2,203084
3078,2,1,2,0,1,2,0,1,203085
3079,1,3,2,0,2,2,0,2,203086
3080,1,1,1,0,1,2,0,1,203087
3081,1,1,2,0,2,2,0,2,203088
3082,1,3,1,0,2,3,0,2,203089
3083,1,3,2,0,4,2,0,4,203090
3084,1,4,2,0,3,2,0,3,203091
3085,2,3,1,0,2,2,0,2,203092
3086,1,1,1,0,4,1,0,4,203093
3087,2,1,1,0,1,2,0,1,203094
3088,1,3,1,0,1,2,0,1,203095
3089,2,3,2,0,3,4,0,3,203096
3090,2,1,2,0,4,3,0,4,203097
3091,1,1,1,0,1,2,0,1,203098
3092,1,1,2,0,2,3,0,2,203099
3093,1,1,2,0,2,4,0,2,203100
3094,1,3,1,0,2,3,0,2,203101
3095,1,1,2,0,2,2,0,2,203102
3096,1,3,2,0,1,4,0,1,203103
3097,2,1,2,0,2,3,0,2,203104
3098,1,1,1,0,1,3,0,1,203105
3099,1,3,1,0,2,1,0,2,203106
3100,1,1,1,0,2,4,0,2,203107
3101,1,1,2,0,1,2,0,1,203108
3102,1,1,1,0,2,4,0,2,203109
3103,1,1,1,0,1,2,0,1,203110
3104,1,1,1,0,2,3,0,2,203111
3105,1,3,1,0,2,3,0,2,203112
3106,1,3,2,0,2,2,0,2,203113
3107,1,1,1,0,2,1,0,2,203114
3108,1,1,2,0,2,3,0,2,203115
3109,1,3,3,0,1,4,0,1,203116
3110,1,1,2,0,2,4,0,2,203117
3111,1,4,1,0,3,3,0,3,203118
3112,1,1,2,0,2,2,0,2,203119
3113,1,1,1,0,1,2,0,1,203120
3114,1,1,1,0,3,2,0,3,203121
3115,1,3,2,0,2,2,0,2,203122
3116,2,3,1,0,1,2,0,1,203123
3117,1,1,2,0,2,4,0,2,203124
3118,1,4,1,0,3,2,0,3,203125
3119,2,1,1,0,2,2,0,2,203126
3120,1,3,2,0,2,2,0,2,203127
3121,1,3,2,0,3,3,0,3,203128
3122,2,3,2,0,1,4,0,1,203129
3123,1,3,2,0,2,4,0,2,203130
3124,1,3,2,0,2,1,0,2,203131
3125,1,1,2,0,2,1,0,2,203132
3126,1,4,2,0,2,4,0,2,203133
3127,1,3,1,0,1,2,0,1,203134
3128,2,3,2,0,2,3,0,2,203135
3129,1,3,1,0,1,2,0,1,203136
3130,1,1,2,0,3,2,0,3,203137
3131,1,1,3,0,1,4,0,1,203138
3132,1,1,2,0,3,2,0,3,203139
3133,2,1,2,0,1,2,0,1,203140
3134,2,4,1,0,2,2,0,2,203141
3135,1,3,1,0,1,2,0,1,203142
3136,1,1,2,0,4,2,0,4,203143
3137,1,4,2,0,2,1,0,2,203144
3138,1,3,2,0,4,3,0,4,203145
3139,1,1,2,0,3,3,0,3,203146
3140,2,4,3,0,1,4,0,1,203147
3141,1,1,2,0,3,3,0,3,203148
3142,1,1,2,0,3,4,0,3,203149
3143,2,1,1,0,4,1,0,4,203150
3144,2,3,2,0,1,3,0,1,203151
3145,2,4,2,0,1,3,0,1,203152
3146,2,3,2,0,2,1,0,2,203153
3147,2,1,2,0,4,1,0,4,203154
3148,1,1,1,0,2,1,0,2,203155
3149,1,1,1,0,2,4,0,2,203156
3150,1,3,1,0,2,3,0,2,203157
3151,1,3,2,0,4,3,0,4,203158
3152,2,1,1,0,1,2,0,1,203159
3153,2,3,2,1,0,3,1,0,203160
3154,1,4,1,0,2,2,0,2,203161
3155,2,1,2,0,1,2,0,1,203162
3156,1,1,1,0,1,4,0,1,203163
3157,1,1,1,0,2,2,0,2,203164
3158,1,1,2,0,4,2,0,4,203165
3159,2,3,2,0,2,2,0,2,203166
3160,1,3,2,0,3,3,0,3,203167
3161,1,3,1,0,1,3,0,1,203168
3162,1,1,2,0,2,3,0,2,203169
3163,2,1,1,0,1,2,0,1,203170
3164,2,1,2,0,2,1,0,2,203171
3165,1,4,1,0,3,2,0,3,203172
3166,1,3,1,0,3,3,0,3,203173
3167,1,1,1,0,3,2,0,3,203174
3168,1,3,1,0,2,4,0,2,203175
3169,2,3,1,0,2,1,0,2,203176
3170,1,3,2,0,1,2,0,1,203177
3171,1,1,2,0,2,2,0,2,203178
3172,1,1,2,0,1,4,0,1,203179
3173,1,1,2,0,3,1,0,3,203180
3174,1,3,3,0,1,4,0,1,203181
3175,1,1,1,0,4,2,0,4,203182
3176,1,1,1,0,1,2,0,1,203183
3177,1,1,2,0,2,3,0,2,203184
3178,1,3,2,1,0,2,1,0,203185
3179,1,1,2,0,2,2,0,2,203186
3180,1,1,1,0,4,1,0,4,203187
3181,1,3,1,0,1,2,0,1,203188
3182,2,3,2,0,1,2,0,1,203189
3183,2,1,1,1,0,3,1,0,203190
3184,1,1,2,0,1,4,0,1,203191
3185,2,3,2,0,1,4,0,1,203192
3186,1,3,1,1,0,2,1,0,203193
3187,1,3,1,0,4,2,0,4,203194
3188,2,1,1,0,1,2,0,1,203195
3189,1,1,1,0,2,4,0,2,203196
3190,2,3,1,0,3,1,0,3,203197
3191,2,1,1,0,2,1,0,2,203198
3192,1,1,1,0,4,2,0,4,203199
3193,2,3,1,0,2,4,0,2,203200
3194,1,3,2,0,1,3,0,1,203201
3195,1,4,2,0,3,2,0,3,203202
3196,1,3,2,0,2,1,0,2,203203
3197,2,3,1,0,3,2,0,3,203204
3198,1,1,2,0,1,3,0,1,203205
3199,2,1,2,0,2,2,0,2,203206
3200,1,1,1,0,2,2,0,2,203207
3201,1,3,2,0,2,2,0,2,203208
3202,2,1,2,0,2,2,0,2,203209
3203,1,3,2,1,0,2,1,0,203210
3204,1,1,1,0,1,4,0,1,203211
3205,1,3,2,0,1,2,0,1,203212
3206,2,3,1,0,2,3,0,2,203213
